cellID	geneID	regionID	x	y	z	seeds	intensity	spot_id
29	Axin2	36	50.3255	142.2271	20.0000	3	1903	74892
59	Bmp7	184	46.5034	124.2310	8.0000	4	1490	5510
190	Pcgf2	265	149.9386	183.7405	8.0000	7	1480	48491
111	Axin2	92	180.6069	30.5824	8.0000	3	312	3238
42	Tbx3	89	191.7081	207.7539	20.0000	3	553	95840
111	Sfrp2	48	182.4207	48.2964	8.0000	3	787	57876
111	Evx1	24	86.5387	6.1282	8.0000	3	1664	19035
107	Hcn4	303	203.4573	203.5702	20.0000	4	869	84248
67	Hand2	557	55.3036	148.3629	8.0000	4	315	29857
281	Dnmt3a	289	218.8891	191.3563	8.0000	4	222	14580
103	Tet1	32	202.6643	182.3721	20.0000	3	664	96844
42	Tagln	196	190.3691	213.8439	20.0000	4	570	95003
256	Ttn	576	208.0806	65.0941	8.0000	4	436	69078
154	Sox17	11	108.4460	70.3294	8.0000	4	238	59911
14	Bambi	575	28.2895	32.7033	8.0000	4	866	4314
111	Kmt2b	13	119.7381	147.1610	8.0000	4	703	36012
7	Ahnak	532	32.4698	131.9689	8.0000	3	234	882
86	Bmp5	52	65.1311	8.2419	8.0000	5	1576	5228
110	Marcks	62	206.1653	195.6358	20.0000	4	560	87675
111	Ep300	449	176.2727	159.3017	8.0000	4	1374	17937
111	Myh9	725	76.1109	58.7408	8.0000	4	207	44288
192	Krt18	527	147.7406	42.7600	8.0000	3	548	37601
111	Col4a1	1650	111.2533	69.6386	8.0000	3	1571	12762
43	Dlk1	642	47.0044	151.2640	8.0000	3	408	14009
61	Kitl	18	75.3437	167.2806	20.0000	3	2036	85859
42	Fgfr2	142	90.0933	15.4411	20.0000	4	1592	80595
68	Osr1	8	49.0631	159.5642	8.0000	3	1269	48013
12	Fzd2	70	39.2593	85.4635	20.0000	3	350	81364
213	Atp1b1	816	164.8256	54.1919	8.0000	4	377	3055
48	Gata6	583	40.1984	53.3910	8.0000	4	621	26641
104	Prrx2	109	199.7570	125.4039	20.0000	4	1573	92391
88	Smarcd3	462	58.2018	147.3366	8.0000	5	755	59029
50	Hoxb3	44	46.8588	194.4772	8.0000	3	199	32040
41	Tagln	1147	40.4543	21.6786	8.0000	3	836	62503
7	Hand1	772	34.1091	132.7175	8.0000	4	542	28999
284	Setd2	3	211.7935	172.6718	8.0000	3	508	57288
158	Foxc2	234	107.0497	220.0613	8.0000	4	648	21897
238	Furin	666	184.8174	55.6943	8.0000	3	598	22898
111	Kdr	366	92.7843	17.6190	8.0000	3	1496	35765
36	Tead2	207	32.4179	53.1474	8.0000	4	1768	65127
42	Ttn	1513	81.7235	156.4539	20.0000	3	1385	99211
42	Lin28a	369	73.8976	53.1770	20.0000	4	664	87397
42	Myh9	469	49.6306	40.4373	8.0000	4	632	44032
264	Podxl	959	211.1504	175.3180	8.0000	3	387	52566
255	Irx5	59	206.1524	77.2720	8.0000	4	1363	34349
7	Tmem108	474	31.6842	131.4944	8.0000	4	607	68170
42	Krt18	297	73.7999	192.6528	20.0000	4	398	86637
70	Pdgfa	26	88.0956	210.0762	20.0000	3	299	90357
42	Nebl	147	62.1040	121.9626	20.0000	4	495	89128
48	Lin28a	415	62.9868	106.4702	20.0000	4	491	87443
294	Podxl	1352	223.1550	147.1869	8.0000	3	629	52959
236	Ahnak	14	186.8695	194.9057	8.0000	4	1699	364
122	Cdh2	646	77.7587	173.3985	8.0000	3	2013	7677
19	Setd2	195	19.4921	48.7588	8.0000	3	1454	57480
42	Hoxc9	1	155.8988	117.9896	20.0000	3	1417	84543
111	Plvap	236	124.0188	216.6671	8.0000	3	720	50775
121	Marcks	313	83.4120	75.8716	8.0000	3	1164	40696
274	Nid1	656	205.7267	91.8106	8.0000	3	1147	46477
42	Podxl	358	78.3284	220.0089	20.0000	3	1789	91231
27	Bmper	7	51.6064	68.6336	20.0000	4	545	76020
259	Dlk1	327	205.4056	222.3492	8.0000	3	2031	13694
54	Hand1	279	39.8974	10.9146	8.0000	4	636	28506
98	Nid1	20	70.6878	75.6420	8.0000	3	1333	45841
25	Ahnak	360	31.0818	75.2487	8.0000	3	2006	710
184	Tagln	606	145.8416	34.0266	8.0000	4	876	61962
67	Tcf7l1	250	55.7589	147.8407	8.0000	4	719	64632
74	Col4a1	1039	51.9629	203.8692	8.0000	4	924	12151
97	Trim10	44	72.3720	195.9959	8.0000	3	515	68451
7	Cyp26a1	14	10.9649	131.5766	8.0000	4	1728	13278
7	Sox7	12	45.1118	174.0744	8.0000	3	848	60595
79	Ttn	710	65.7965	60.2181	8.0000	4	1391	69212
5	Tagln	1205	16.4217	127.6137	8.0000	4	738	62561
76	Ahnak	792	58.2811	220.4105	8.0000	3	285	1142
42	Mesp2	9	68.1431	34.4440	20.0000	3	1191	88122
111	Ttn	2679	214.2504	56.3301	8.0000	3	1734	71181
47	Col26a1	26	68.8369	58.6975	20.0000	3	640	77229
57	Tead2	347	43.0311	105.2568	8.0000	3	1325	65267
264	Kmt2d	99	201.4017	176.8015	8.0000	4	2002	36587
55	Jarid2	242	49.1968	223.1118	8.0000	4	710	35033
42	Irx1	132	80.0995	156.0066	20.0000	4	1298	84994
275	Foxb1	31	216.0116	216.2715	8.0000	3	1773	21630
59	Podxl	815	47.1672	122.9281	8.0000	4	463	52422
255	Sall3	47	201.0687	84.1546	8.0000	4	1876	56418
42	Dusp6	96	83.4685	145.7896	20.0000	3	485	78985
44	Zfp57	180	43.9817	87.5476	8.0000	3	614	73461
80	Tcf7l1	252	57.4750	178.2697	8.0000	3	244	64634
111	Atp1b1	700	179.4063	206.4156	8.0000	4	452	2939
111	Psmb8	9	127.1977	45.3564	8.0000	4	521	55413
86	Gata6	268	68.3501	1.6283	8.0000	3	1359	26326
42	Fgfr1	140	198.7574	130.2090	20.0000	3	2031	80387
14	Suz12	13	35.1479	67.9763	20.0000	4	1857	94689
111	Smarcd3	289	157.4000	50.8597	8.0000	3	468	58856
98	Notch1	135	73.0740	70.7195	8.0000	4	986	46845
34	Col1a1	641	33.9816	90.0683	8.0000	4	381	9614
199	Sox7	168	156.2691	59.5148	8.0000	3	946	60751
111	Nid1	69	81.0557	91.3624	8.0000	4	1826	45890
55	Fgfr1	355	47.3109	215.3486	8.0000	4	1293	20686
42	Tagln	73	48.3183	117.7502	20.0000	3	770	94880
52	Sall3	31	39.0435	135.6462	8.0000	3	1734	56402
36	Tagln	142	37.1786	55.5223	8.0000	4	1342	61498
60	Col1a1	1095	50.9026	193.3637	8.0000	4	495	10068
48	Eed	63	41.1687	59.6561	8.0000	4	415	15814
61	Krt18	929	48.4683	179.9008	8.0000	3	40	38003
157	Meis1	244	109.1719	216.1917	8.0000	4	742	41933
12	Col4a1	144	39.5183	75.3071	20.0000	3	497	77401
40	Ttn	707	75.4290	164.2179	20.0000	4	1693	98405
51	Ezh2	59	40.2330	94.9510	8.0000	3	949	19287
192	Popdc2	667	146.7507	51.6767	8.0000	3	562	53730
64	Notch1	33	81.9241	185.3149	20.0000	3	532	89500
42	Esam	10	155.2140	197.0367	20.0000	4	2015	79733
98	Dnd1	5	70.3591	67.5590	8.0000	3	1886	14263
2	Col1a1	258	23.3986	68.8114	8.0000	3	1782	9231
42	Ttn	1069	186.6572	165.5077	20.0000	4	1684	98767
26	Ttn	148	51.4873	55.2757	20.0000	4	439	97846
288	Pcgf2	173	219.0862	217.3601	8.0000	4	458	48399
33	Hoxc6	2	57.5726	104.7466	20.0000	4	449	84533
19	Gata4	36	50.2313	61.8162	20.0000	3	1846	81663
106	Gata6	203	208.1963	132.7186	20.0000	4	483	82543
33	Hoxb3	86	34.3185	15.7756	8.0000	4	1450	32082
263	Irx1	75	203.2400	90.0932	8.0000	3	173	33438
75	Kmt2d	163	103.3088	223.1897	20.0000	4	1747	86230
41	Bmp5	104	50.8179	19.7317	8.0000	4	1232	5280
71	Tbx5	73	93.7925	223.3194	20.0000	3	1275	95948
251	Cdh2	473	204.1651	206.5359	8.0000	4	773	7504
48	Pcgf2	271	49.6443	61.9599	8.0000	4	516	48497
89	Marcks	319	71.0224	200.1375	8.0000	3	332	40702
185	Apoa4	31	140.6963	72.3161	8.0000	3	1914	1691
124	Gata4	173	79.1263	178.4144	8.0000	4	402	24501
41	Gmpr	93	40.3377	22.1747	8.0000	3	1053	27169
105	F2r	452	77.1991	54.5524	8.0000	4	746	19806
293	Nebl	310	221.1055	42.4115	8.0000	3	1729	45358
111	Furin	489	143.3193	54.2573	8.0000	3	796	22721
99	Col4a1	94	64.2357	106.2656	8.0000	3	710	11206
14	Podxl	1144	20.6561	25.9212	8.0000	4	119	52751
111	Tal1	156	171.1505	208.7473	8.0000	3	670	63448
74	Rgl1	228	54.9331	205.7007	8.0000	4	645	56009
130	Tead2	291	222.3347	179.9621	20.0000	3	605	96653
291	Tbx5	385	222.8664	111.7913	8.0000	4	1964	64206
42	Gata6	281	40.3337	44.9034	8.0000	3	743	26339
151	Nebl	43	99.2140	223.0052	8.0000	4	549	45091
31	Hcn4	179	39.0379	37.3264	8.0000	4	1704	31296
156	Gfi1b	57	109.8020	61.2455	8.0000	3	583	26896
164	Plvap	151	119.0178	96.3268	8.0000	4	859	50690
14	Gata6	199	36.3965	67.3212	20.0000	4	851	82539
254	Popdc2	101	209.0933	161.9197	8.0000	4	1417	53164
17	Sfrp1	52	17.6459	117.0838	8.0000	4	348	57675
123	Ets1	129	84.2427	43.1403	8.0000	4	223	18678
111	Tet3	569	216.6040	57.9515	8.0000	3	712	66572
275	Mnt	56	222.3015	223.6249	8.0000	3	401	42673
27	Lef1	269	26.4405	8.8605	8.0000	4	369	38641
111	Ttn	1268	189.3670	64.7124	8.0000	3	1698	69770
44	Arl4d	34	45.4236	82.1854	8.0000	4	824	1955
7	Mnt	38	36.3419	169.3119	8.0000	4	1311	42655
111	Kdr	245	155.8901	183.4647	8.0000	4	1458	35644
280	Cdh2	262	218.9396	120.9373	8.0000	4	436	7293
128	Tead2	69	221.6466	202.0012	20.0000	4	359	96431
274	Myh9	1414	209.5267	87.7631	8.0000	3	94	44977
274	Setd1b	197	206.5633	92.3825	8.0000	4	228	57188
42	Col4a1	688	88.9700	149.1653	20.0000	3	548	77945
111	Cbfa2t3	294	178.6073	106.5523	8.0000	4	408	6618
111	Gata4	1161	148.2927	10.1173	8.0000	3	882	25489
101	Gata4	396	195.2020	216.1753	20.0000	4	1740	82023
82	Col4a1	672	147.4836	41.5841	20.0000	4	1234	77929
65	Tagln	1449	50.3432	83.3502	8.0000	6	479	62805
42	Gpc4	134	186.5281	170.1967	20.0000	4	1508	82982
42	Mrap	25	211.7526	155.2742	20.0000	3	835	88310
42	Rhoj	16	37.6945	41.5940	8.0000	5	574	56196
40	Ptn	10	60.6341	163.5981	20.0000	3	2013	92452
212	Lhx1	26	162.0730	52.3856	8.0000	4	923	38811
40	Cers4	46	36.7862	124.2342	8.0000	3	1938	8519
42	Fzd2	16	193.2046	57.5275	20.0000	4	511	81310
80	Lin28a	5	57.4114	177.2983	8.0000	4	522	38883
278	Tead2	667	216.1513	156.5560	8.0000	3	1980	65587
111	Hcn4	10	95.4800	190.6646	8.0000	3	1922	31127
2	Krt18	371	22.9932	80.6835	8.0000	4	719	37445
120	Hand2	205	218.9483	185.0841	20.0000	4	640	83779
13	Kmt2d	459	23.4900	12.1661	8.0000	3	923	36947
149	Ttn	1712	97.4769	208.2065	8.0000	4	1858	70214
42	Hand1	219	61.3827	49.0493	20.0000	4	547	83399
9	Irx3	1	34.5992	57.1099	20.0000	4	315	85184
47	Mef2c	40	40.9445	77.4373	8.0000	4	715	41526
42	Emcn	85	108.0144	96.1897	20.0000	3	909	79168
111	Nanog	4	140.6493	2.8523	8.0000	3	1981	45010
138	Popdc2	1154	89.9221	155.8952	8.0000	4	1712	54217
111	Apob	11	79.1958	86.0333	8.0000	3	700	1727
47	Notch1	32	59.1650	64.4537	20.0000	4	502	89499
34	Fgf15	1	53.1464	146.1658	20.0000	3	621	80188
235	Wnt5a	143	183.1996	165.5475	8.0000	4	231	72984
111	Zfp444	55	202.5983	115.1225	8.0000	3	678	73202
281	Thbs1	27	214.8445	198.7784	8.0000	3	290	66853
268	Gata4	1109	203.0680	53.3183	8.0000	3	884	25437
294	Bambi	540	224.5684	151.7025	8.0000	4	301	4279
17	Kmt2b	57	42.9126	40.4040	20.0000	4	1965	85955
2	Smarcd3	34	11.7126	107.7464	8.0000	3	1839	58601
111	Ttn	50	72.4777	168.9479	8.0000	4	673	68552
225	Furin	853	176.4161	96.6866	8.0000	4	273	23085
286	Zfp57	42	220.9154	31.2772	8.0000	4	1253	73323
60	Fzd2	425	51.8902	194.6662	8.0000	4	947	23814
93	Kmt2b	49	65.4881	96.2835	8.0000	4	527	36048
26	Msx1	18	30.4176	117.2630	8.0000	4	290	43065
37	Hcn4	211	54.4828	58.5466	20.0000	4	1776	84156
127	Ahnak	34	220.5419	123.4008	20.0000	3	358	73812
63	Arl4d	142	59.5276	187.4993	8.0000	3	402	2063
89	Col4a1	517	182.0281	221.1603	20.0000	4	629	77774
111	Pcgf2	26	171.9102	165.8546	8.0000	4	1661	48252
149	Irx3	173	100.5201	207.1718	8.0000	4	169	34170
111	Meis1	24	143.1611	96.7900	8.0000	3	1818	41713
56	Nefl	15	72.5691	183.8125	20.0000	3	525	89330
88	Col4a1	325	58.4690	152.8101	8.0000	4	996	11437
28	Hoxa7	12	29.6569	43.5091	8.0000	3	1825	31896
11	Ahnak	375	11.3153	9.6474	8.0000	4	387	725
91	F2r	104	72.8336	17.0410	8.0000	3	2042	19458
100	Gata4	196	203.2683	200.9430	20.0000	4	1846	81823
117	Fst	6	209.0607	178.6282	20.0000	3	790	80945
57	Ttn	392	74.5474	217.2126	20.0000	4	1665	98090
79	Tagln	463	64.0767	62.5882	8.0000	4	916	61819
112	Irx2	69	69.9636	139.6556	8.0000	4	1633	33855
111	Bak1	279	177.1800	56.3358	8.0000	3	1587	3632
111	Lin28a	13	179.9630	89.2415	8.0000	3	1823	38891
111	Bmp7	456	75.4576	150.4761	8.0000	4	1613	5782
42	Ttn	1149	104.5263	219.1893	20.0000	4	1998	98847
277	Chrd	24	213.5331	6.6571	8.0000	4	737	8595
42	Atp1b1	81	190.3988	147.6521	20.0000	3	1799	74477
28	Col4a1	223	61.5761	72.1685	20.0000	6	1761	77480
73	Ttn	1018	60.6523	70.8194	8.0000	4	1409	69520
85	Tmem108	129	183.1977	173.2734	20.0000	4	448	97588
42	Meis2	120	39.0341	90.3362	20.0000	4	1694	88102
56	Rgl1	167	44.5959	39.4325	8.0000	3	2033	55948
83	Ttn	1794	65.4983	142.0001	8.0000	4	1272	70296
128	Setd2	49	223.4558	204.4608	20.0000	3	486	93054
111	Cers4	41	97.6045	70.0864	8.0000	3	492	8514
111	Kdr	427	107.4664	1.1054	8.0000	3	753	35826
89	Bmp4	36	60.7280	198.4611	8.0000	4	659	5033
272	Mnt	187	210.4530	202.4531	8.0000	4	1752	42804
260	Sfrp5	211	201.0909	180.9050	8.0000	4	1722	58096
180	Ets1	91	140.6647	177.9171	8.0000	4	1996	18640
111	Gmpr	224	203.6078	40.0744	8.0000	4	1851	27300
40	Eng	144	43.3022	122.8826	8.0000	3	419	16319
5	Dlk1	347	9.9486	124.9163	8.0000	4	306	13714
54	Lin28a	45	47.9100	6.1512	8.0000	4	1614	38923
111	Myh9	736	161.0314	196.7933	8.0000	3	729	44299
213	Jarid2	15	162.9574	55.6011	8.0000	3	956	34806
67	Irx1	320	49.5065	147.6075	8.0000	4	492	33683
111	Pcgf3	65	208.2586	76.8787	8.0000	4	724	48703
111	Kmt2d	386	145.1395	56.4557	8.0000	4	310	36874
53	Hand2	195	65.0735	76.4348	20.0000	4	444	83769
111	Marcks	102	130.3353	160.3373	8.0000	5	258	40485
31	Mcl1	5	56.1851	127.9953	20.0000	3	488	87716
85	Fgfr2	144	178.9439	165.7688	20.0000	4	545	80597
281	Fzd2	442	222.4422	196.0292	8.0000	3	256	23831
111	Gsn	80	83.1372	159.6844	8.0000	4	415	28071
111	Col26a1	131	168.4852	131.8314	8.0000	3	1895	10925
127	Sox4	166	78.2817	198.3688	8.0000	3	1842	60328
177	Gata4	433	143.9621	43.3833	8.0000	3	1911	24761
12	Popdc2	214	46.9969	84.9399	20.0000	3	565	91694
111	Marcks	644	69.7231	108.9385	8.0000	4	603	41027
31	Meis2	113	59.3408	135.1346	20.0000	3	1261	88095
42	Col1a1	52	18.9835	11.4143	20.0000	3	427	76950
42	Tead2	253	133.9369	39.9723	20.0000	3	1691	96615
27	Col1a1	1140	30.6281	8.9849	8.0000	4	436	10113
173	Mef2c	7	136.0174	94.0434	8.0000	4	1237	41493
105	Ash2l	106	74.6128	53.6551	8.0000	3	685	2173
111	Pecam1	35	152.7629	124.9608	8.0000	4	1950	49671
153	Hand2	288	111.4037	107.9197	8.0000	4	1183	29588
69	Ttn	1687	94.1052	183.3468	20.0000	4	2031	99385
34	Suz12	44	33.9784	87.8583	8.0000	4	983	61117
111	Atp1b1	275	141.4224	18.1149	8.0000	4	372	2514
111	Foxb1	52	187.7460	18.1902	8.0000	3	435	21651
141	Furin	318	88.5820	175.4698	8.0000	4	642	22550
80	Usp28	235	65.5060	180.5640	8.0000	4	481	71535
153	Gata2	205	104.1853	111.1342	8.0000	3	701	24201
264	Hand2	378	210.3137	175.1905	8.0000	4	1973	29678
9	Msx1	44	33.8715	54.7562	20.0000	3	1997	88377
69	Lin28a	437	53.6272	11.8930	8.0000	4	1045	39315
111	Eng	961	148.4164	143.8928	8.0000	4	1397	17136
42	Wnt8a	5	192.3321	147.0621	20.0000	3	476	100231
99	Foxf1	35	220.2396	214.2409	20.0000	4	1949	80828
192	Gbx2	16	149.5671	41.2006	8.0000	3	238	26772
134	Prdm1	1	90.5535	17.3645	8.0000	3	832	54894
66	Sfrp5	163	47.0480	142.5129	8.0000	4	1542	58048
160	Dnmt3b	95	115.5428	81.1226	8.0000	4	1702	15191
255	Nid1	494	200.8391	73.2046	8.0000	4	1856	46315
245	Pcgf5	74	189.6951	135.8023	8.0000	3	688	49097
100	Ttn	1112	204.9552	200.0638	20.0000	3	1250	98810
50	Col1a2	287	43.2956	195.5798	8.0000	5	1988	10593
111	Nid1	689	180.8104	89.0380	8.0000	3	718	46510
111	Cbfa2t3	334	181.6430	95.4798	8.0000	4	618	6658
111	Pecam1	160	171.2386	39.6502	8.0000	4	695	49796
99	Suz12	84	218.9188	220.2879	20.0000	3	704	94760
238	Dnmt3a	300	186.7489	61.3062	8.0000	4	982	14591
168	Jarid2	9	123.4986	2.6731	8.0000	4	1797	34800
134	Setd1a	114	82.1335	29.7463	8.0000	3	274	56702
50	Col1a1	280	49.4086	205.9681	8.0000	4	594	9253
256	Atp1b1	192	196.0558	60.8267	8.0000	3	1603	2431
111	Dnmt3a	467	69.2425	107.9394	8.0000	3	1827	14758
156	Gata2	204	102.0818	48.3557	8.0000	3	732	24200
90	Smarcd3	232	187.8783	182.9134	20.0000	4	589	93863
218	Ttn	1654	168.7579	154.5277	8.0000	3	896	70156
113	Ttn	1155	211.3755	121.0268	20.0000	4	2028	98853
42	Tbx5	273	189.4071	209.5321	20.0000	4	413	96148
177	Tbx5	451	141.5497	41.0803	8.0000	4	1804	64272
61	Furin	22	76.6938	171.6360	20.0000	4	1836	80979
240	Tbx5	377	193.6025	141.3719	8.0000	4	2031	64198
165	Gmpr	168	129.1978	159.3760	8.0000	3	1549	27244
278	Krt18	253	210.5760	166.3377	8.0000	3	1889	37327
268	Notch1	19	210.4309	52.8463	8.0000	3	898	46729
260	Col4a1	1297	200.9754	183.3021	8.0000	4	1259	12409
249	Meis2	24	196.7175	200.0483	8.0000	4	1406	42043
117	Cavin3	50	208.8505	177.7885	20.0000	3	583	76102
42	Ash2l	34	85.4817	148.5007	20.0000	3	1694	74361
41	Meis1	78	42.9551	15.0823	8.0000	3	461	41767
281	Fgfr2	332	217.2951	188.9509	8.0000	4	1955	21074
111	Mcl1	51	142.9631	52.9854	8.0000	3	512	41149
26	Col1a1	233	29.8627	119.3575	8.0000	4	319	9206
111	Popdc2	1110	141.1737	20.0331	8.0000	4	1818	54173
43	Notch1	10	58.4731	90.3706	20.0000	4	503	89477
76	Wnt2	133	50.4786	224.6086	8.0000	3	1203	72614
42	Krt18	30	53.6810	162.6581	20.0000	4	766	86370
111	Gata5	563	77.2409	193.8806	8.0000	3	1962	26057
74	Tagln	1835	59.3734	212.0810	8.0000	3	753	63191
65	Hcn4	239	55.2244	86.6076	8.0000	4	346	31356
42	Lyl1	33	110.3714	212.0896	20.0000	4	693	87596
14	Smoc2	13	28.0460	28.6300	8.0000	3	254	59371
73	Tet3	455	52.6469	64.3271	8.0000	4	659	66458
111	Eng	684	84.0268	19.7835	8.0000	4	1310	16859
269	Gsn	67	208.9792	180.1732	8.0000	4	1321	28058
41	Wdr5	196	36.4890	19.4245	8.0000	3	103	72106
85	Bambi	368	64.6385	222.4471	8.0000	3	1899	4107
111	Irx5	169	152.4714	142.6323	8.0000	3	1463	34459
254	Lin28a	768	207.7890	164.4355	8.0000	4	1841	39646
258	Col4a1	1243	201.9237	60.1091	8.0000	3	1798	12355
111	Cdh2	328	176.9574	193.4454	8.0000	3	1856	7359
31	Bmp7	480	39.3406	36.9169	8.0000	3	496	5806
128	Tbx5	431	91.7688	217.3631	8.0000	3	1572	64252
254	Ddit4l	21	207.7152	165.7689	8.0000	4	2017	13322
61	Col1a1	821	46.3210	173.4092	8.0000	3	292	9794
235	Rspo3	21	180.0388	179.4284	8.0000	3	2020	56285
47	Col26a1	74	39.1062	75.7512	8.0000	4	693	10868
111	Gata6	671	90.7612	155.8606	8.0000	3	1865	26729
131	Ezh2	58	223.4860	169.4164	20.0000	4	2008	79958
65	Gata6	115	81.3494	173.3661	20.0000	5	1919	82455
14	Thbs1	20	36.0213	68.9943	20.0000	4	1967	97192
49	Setd2	187	41.3712	170.9388	8.0000	4	387	57472
111	Sp5	16	169.9652	84.6673	8.0000	3	1591	60836
42	Ldhb	109	215.4535	127.1990	20.0000	3	1737	86755
89	Acvr1	4	186.9751	214.9976	20.0000	3	499	73687
98	Col26a1	191	66.2112	71.4369	8.0000	4	1586	10985
39	Nrp1	304	36.9736	167.6796	8.0000	4	2036	47655
42	Bmp7	165	178.8343	162.8589	20.0000	4	572	75863
247	Atp1b1	320	196.3494	187.3368	8.0000	4	1951	2559
236	Msx2	54	179.4021	200.8415	8.0000	3	617	43365
55	Gata6	219	72.2426	160.2225	20.0000	4	348	82559
111	Hand2	515	83.7900	110.8538	8.0000	3	452	29815
99	Pecam1	218	62.0729	101.4330	8.0000	3	246	49854
293	Irx2	3	223.0208	51.3458	8.0000	4	2027	33789
60	Krt18	106	82.8880	213.4339	20.0000	4	429	86446
245	Ttn	254	195.4647	135.5979	8.0000	4	2030	68756
99	Bambi	70	198.4246	223.7364	20.0000	3	355	75166
85	Col1a1	1041	66.5977	224.4063	8.0000	4	458	10014
283	Tagln	1442	211.9116	137.5653	8.0000	3	521	62798
156	Mpl	75	102.6817	56.6541	8.0000	3	625	42970
54	Col4a1	180	51.7188	12.2939	8.0000	4	735	11292
42	Tagln	729	63.5422	41.0082	20.0000	4	454	95536
47	Plvap	19	65.7344	71.7627	20.0000	4	609	90746
37	Ahnak	384	32.2852	60.5084	8.0000	4	354	734
89	Ezh1	85	60.9469	198.5496	8.0000	4	2005	19124
111	Irx3	130	77.1487	122.3356	8.0000	4	377	34127
281	Fgfr2	134	214.5042	194.4204	8.0000	5	1118	20876
251	Lef1	23	195.8745	215.9203	8.0000	4	440	38395
24	Hsf1	72	53.4150	116.7613	20.0000	4	1440	84668
190	Lmo2	15	144.1132	179.2074	8.0000	3	1792	39916
275	Tbx5	163	207.0472	220.6988	8.0000	4	657	63984
69	Ttn	2421	54.2084	18.2899	8.0000	4	1758	70923
137	Ttn	1504	89.2934	205.7319	8.0000	4	1478	70006
9	Dlk1	494	4.3153	112.1507	8.0000	4	123	13861
278	Atp1b1	409	217.8570	165.9341	8.0000	3	820	2648
9	Thbs1	27	38.0187	57.7234	20.0000	3	2001	97199
111	Eng	866	204.9158	92.1716	8.0000	4	1754	17041
85	Lin28a	808	59.7838	222.9334	8.0000	3	240	39686
235	Adora2b	38	184.2789	167.9477	8.0000	3	896	269
238	Lyl1	57	181.8137	59.4586	8.0000	3	308	40202
70	Tet1	9	91.0563	207.8838	20.0000	4	1979	96821
261	Gata4	584	215.3798	120.9514	8.0000	4	1598	24912
111	Gata6	466	86.4945	6.2809	8.0000	4	1547	26524
194	Setd1a	359	153.4477	155.3813	8.0000	3	540	56947
89	Popdc2	63	192.0539	223.8018	20.0000	4	728	91543
42	Meis2	78	85.0769	193.8904	20.0000	4	332	88060
95	Foxb1	13	64.7842	217.5567	8.0000	3	2011	21612
55	Dnmt3a	165	78.3476	159.9398	20.0000	4	1647	78536
5	Ep300	106	13.5376	124.9312	8.0000	4	537	17594
28	Col1a1	589	27.5806	49.2590	8.0000	4	361	9562
50	Tinagl1	157	52.2789	202.3714	8.0000	3	115	67317
72	Kmt2b	184	57.6085	74.8433	8.0000	4	1686	36183
294	Gata4	105	222.6452	152.7875	8.0000	4	516	24433
89	Pdgfa	46	64.9872	198.6722	8.0000	4	750	49348
111	Myh9	738	194.2147	83.6249	8.0000	4	65	44301
111	Gmpr	35	154.3417	55.3416	8.0000	4	1741	27111
14	Nebl	162	40.5709	59.3337	20.0000	4	425	89143
110	Podxl	417	207.6300	195.5141	20.0000	4	1993	91290
289	Itga3	85	223.1514	122.6677	8.0000	4	277	34595
111	Sp5	15	108.2872	73.1488	8.0000	4	319	60835
111	Tagln	36	210.0959	41.2907	8.0000	4	1774	61392
51	Bmp7	154	39.2506	98.5734	8.0000	4	449	5480
12	Popdc2	90	38.2292	79.1190	20.0000	3	396	91570
28	Eed	12	50.0130	76.0756	20.0000	3	579	79017
24	Ttn	555	49.1136	115.1194	20.0000	4	468	98253
91	Plvap	533	69.8699	14.7209	8.0000	4	1048	51072
91	Sox7	110	61.4959	15.0514	8.0000	4	1452	60693
190	Nid1	137	150.2157	177.3412	8.0000	4	444	45958
253	Hand2	266	194.3432	175.5921	8.0000	4	627	29566
111	Tcf7l1	264	84.6177	6.7921	8.0000	4	611	64646
111	Tet1	39	136.5719	3.6468	8.0000	4	156	65837
51	Pdgfra	156	39.5662	99.1414	8.0000	3	1870	49595
111	Plvap	325	89.1727	6.8787	8.0000	4	673	50864
134	Marcks	369	82.9029	25.9667	8.0000	4	742	40752
42	Emcn	45	104.6081	41.7628	20.0000	3	569	79128
251	Hcn4	333	203.8651	207.8281	8.0000	3	520	31450
31	Hcn4	86	35.9957	33.3484	8.0000	4	1794	31203
11	Bmp4	121	10.9929	7.7767	8.0000	3	1881	5118
231	Meis2	165	178.5821	170.9062	8.0000	4	528	42184
111	Tbx3	166	94.1908	192.5774	8.0000	3	1788	63701
110	Hapln1	146	78.1007	87.8401	8.0000	4	201	30159
64	Suz12	112	81.6326	184.0177	20.0000	4	1336	94788
111	Bambi	629	175.7313	160.4196	8.0000	4	224	4368
42	Axin2	186	49.0964	45.5519	8.0000	3	450	3332
103	Setd1b	199	68.6567	89.1871	8.0000	4	705	57190
111	Myh9	947	168.7346	208.2166	8.0000	4	80	44510
10	Gata4	388	40.9476	9.6620	20.0000	4	485	82015
42	Ttn	730	81.9941	192.8089	20.0000	4	568	98428
41	Prrx2	220	45.7636	15.5598	8.0000	4	538	55225
111	Eng	673	150.2571	101.1213	8.0000	8	1009	16848
111	Ttn	479	74.9894	121.3086	8.0000	3	493	68981
273	Lhx2	17	210.5212	217.3032	8.0000	4	920	38855
245	Lin28a	428	192.0614	135.9905	8.0000	3	293	39306
42	Usp28	18	47.9911	32.8732	8.0000	4	707	71318
